Date,PETR4.SA,ITUB4.SA,MGLU3.SA
2016-09-09,3.492145538330078,10.698481559753418,2.1513004302978516
2016-09-12,3.6058783531188965,10.838092803955078,2.1450963020324707
2016-09-13,3.3629026412963867,10.622603416442871,2.0242919921875
2016-09-14,3.38875150680542,10.631708145141602,2.0102529525756836
2016-09-15,3.492145538330078,10.862363815307617,2.0262515544891357
2016-09-16,3.401674747467041,10.616539001464844,2.0406172275543213
2016-09-19,3.373242139816284,10.692411422729492,2.0961217880249023
2016-09-20,3.4895615577697754,10.716689109802246,2.135302782058716
2016-09-21,3.5309183597564697,10.819879531860352,2.276022434234619
2016-09-22,3.6188035011291504,10.992883682250977,2.2995309829711914
2016-09-23,3.53867244720459,10.965564727783203,2.2727584838867188
2016-09-26,3.463712215423584,10.880586624145508,2.3223860263824463
2016-09-27,3.391335964202881,11.005017280578613,2.4258852005004883
2016-09-28,3.5800304412841797,11.083930015563965,2.4487414360046387
2016-09-29,3.471465587615967,10.801666259765625,2.4533116817474365
2016-09-30,3.5076546669006348,10.780427932739258,2.497715473175049
2016-10-03,3.611049175262451,11.0369873046875,2.5404868125915527
2016-10-04,3.6239736080169678,11.134160995483398,2.579340934753418
2016-10-05,3.768726110458374,11.35276985168457,2.6430070400238037
2016-10-06,3.9031379222869873,11.4468994140625,2.7017781734466553
2016-10-07,3.944495916366577,11.5531644821167,2.7752397060394287
2016-10-10,4.065983772277832,11.568341255187988,2.9548141956329346
2016-10-11,3.9780991077423096,11.528874397277832,2.9505693912506104
2016-10-13,4.073739051818848,11.659441947937012,2.8895137310028076
2016-10-14,4.202981472015381,11.881087303161621,2.9704859256744385
2016-10-17,4.368413925170898,12.142210960388184,2.938488721847534
2016-10-18,4.502825736999512,12.311022758483887,2.9711391925811768
2016-10-19,4.554523944854736,12.110638618469238,3.003462314605713
2016-10-20,4.585541248321533,12.147380828857422,3.003789186477661
2016-10-21,4.6398234367370605,12.127339363098145,3.0370914936065674
2016-10-24,4.704444885253906,12.023801803588867,3.206871509552002
2016-10-25,4.652748107910156,11.960343360900879,2.709940195083618
2016-10-26,4.678596019744873,12.033820152282715,2.2691662311553955
2016-10-27,4.6760125160217285,12.290995597839355,2.9708125591278076
2016-10-28,4.6760125160217285,12.39452838897705,2.8402132987976074
2016-10-31,4.572616100311279,12.825383186340332,3.0188071727752686
2016-11-01,4.358072757720947,12.446145057678223,3.007054090499878
2016-11-03,4.16937780380249,12.178849220275879,3.003789186477661
2016-11-04,4.133190155029297,12.279096603393555,3.0302352905273438
2016-11-07,4.448543548583984,12.720130920410156,3.0690886974334717
2016-11-08,4.404600620269775,12.750207901000977,3.0988001823425293
2016-11-09,4.30379056930542,12.342575073242188,3.199361562728882
2016-11-10,4.006532192230225,11.727791786193848,3.0961878299713135
2016-11-11,3.6213884353637695,11.57742691040039,3.092923402786255
2016-11-14,3.6188035011291504,11.5072603225708,3.007054090499878
2016-11-16,3.810084104537964,12.075272560119629,2.9910552501678467
2016-11-17,3.6937644481658936,11.714414596557617,2.995952844619751
2016-11-18,3.753215789794922,11.824675559997559,3.046233892440796
2016-11-21,4.027210235595703,11.921581268310547,3.132755994796753
2016-11-22,4.117682456970215,11.961670875549316,3.1513662338256836
2016-11-23,4.097002983093262,11.851408004760742,3.2124218940734863
2016-11-24,4.027210235595703,11.727791786193848,3.180098295211792
2016-11-25,3.9548354148864746,11.64759349822998,3.180098295211792
2016-11-28,3.996192693710327,11.894847869873047,3.206545114517212
2016-11-29,3.78940486907959,11.607498168945312,3.3025355339050293
2016-11-30,4.135776519775391,11.834704399108887,3.395587921142578
2016-12-01,3.9910237789154053,11.29820442199707,3.2813127040863037
2016-12-02,4.091832637786865,11.345006942749023,3.2323386669158936
2016-12-05,4.047889709472656,11.304896354675293,3.1931581497192383
2016-12-06,4.174548149108887,11.455310821533203,3.328655481338501
2016-12-07,4.099586486816406,11.365062713623047,3.3417153358459473
2016-12-08,4.058228969573975,11.29820442199707,3.4409708976745605
2016-12-09,4.027210235595703,11.331632614135742,3.4674174785614014
2016-12-12,4.0323805809021,10.863658905029297,3.3795888423919678
2016-12-13,3.9936087131500244,10.913803100585938,3.438032627105713
2016-12-14,3.810084104537964,10.89040756225586,3.363264322280884
2016-12-15,3.8385169506073,10.846948623657227,3.465785264968872
2016-12-16,3.8152525424957275,10.65307331085205,3.493537187576294
2016-12-19,3.711857795715332,10.365598678588867,3.4217069149017334
2016-12-20,3.7092745304107666,10.629666328430176,3.387425184249878
2016-12-21,3.70668888092041,10.626328468322754,3.474600315093994
2016-12-22,3.6213884353637695,10.713240623474121,3.4527244567871094
2016-12-23,3.6808385848999023,11.015653610229492,3.454357385635376
2016-12-26,3.727368116378784,11.103854179382324,3.460887908935547
2016-12-27,3.724782943725586,11.097067832946777,3.4249722957611084
2016-12-28,3.8204221725463867,11.358301162719727,3.4651315212249756
2016-12-29,3.8436877727508545,11.4838228225708,3.466437816619873
2017-01-02,3.78940486907959,11.380304336547852,3.3208200931549072
2017-01-03,4.006532192230225,11.86225414276123,3.3106980323791504
2017-01-04,4.006532192230225,11.913182258605957,3.1343886852264404
2017-01-05,4.0711541175842285,12.076089859008789,3.242133378982544
2017-01-06,4.047889709472656,12.116820335388184,3.2212371826171875
2017-01-09,3.9625895023345947,12.174521446228027,3.074639320373535
2017-01-10,4.001363277435303,12.13379192352295,3.1477746963500977
2017-01-11,4.047889709472656,12.157550811767578,3.1833629608154297
2017-01-12,4.109926223754883,12.466409683227539,3.395587921142578
2017-01-13,4.053061008453369,12.211853981018066,3.460887908935547
2017-01-16,4.0711541175842285,12.222034454345703,3.3926491737365723
2017-01-17,4.089248180389404,12.551257133483887,3.460887908935547
2017-01-18,4.081493377685547,12.45283317565918,3.478844165802002
2017-01-19,4.076324462890625,12.384947776794434,3.506596565246582
2017-01-20,4.135776519775391,12.422289848327637,3.9147207736968994
2017-01-23,4.133190155029297,12.839753150939941,4.081235408782959
2017-01-24,4.146116256713867,12.809209823608398,4.258850574493408
2017-01-26,4.08407735824585,12.982308387756348,4.16351318359375
2017-01-27,4.037550449371338,12.914420127868652,4.0580525398254395
2017-01-30,3.8359317779541016,12.639512062072754,3.806976079940796
2017-01-31,3.882460117340088,12.639512062072754,4.178857326507568
2017-02-01,3.882460117340088,12.773633003234863,4.146535396575928
2017-02-02,3.848855495452881,12.736271858215332,4.146535396575928
2017-02-03,3.965174674987793,13.001121520996094,4.146535396575928
2017-02-06,3.866950273513794,12.906035423278809,4.538006782531738
2017-02-07,3.799743413925171,13.15731143951416,4.570982456207275
2017-02-08,3.9031379222869873,13.49686050415039,4.4730329513549805
2017-02-09,3.89021372795105,13.557971954345703,4.4730329513549805
2017-02-10,4.027210235595703,13.60211181640625,4.51482629776001
2017-02-13,4.037550449371338,13.537607192993164,4.962782382965088
2017-02-14,4.089248180389404,13.581744194030762,4.881157875061035
2017-02-15,4.094418525695801,14.15217399597168,5.028081893920898
2017-02-16,4.099586486816406,13.877140998840332,5.093381404876709
2017-02-17,4.034965515136719,13.87035083770752,5.339889049530029
2017-02-20,4.115096569061279,13.934874534606934,5.746378421783447
2017-02-21,4.159039497375488,14.137456893920898,6.252452373504639
2017-02-22,4.058228969573975,14.178996086120605,6.323302268981934
2017-02-23,4.022042274475098,13.964414596557617,6.69583797454834
2017-02-24,3.9238173961639404,13.853666305541992,6.794766426086426
2017-03-01,4.011702060699463,13.831167221069336,7.019724369049072
2017-03-02,3.9057230949401855,13.68921947479248,6.464677333831787
2017-03-03,3.960005760192871,13.938496589660645,6.367053031921387
2017-03-06,3.9031379222869873,13.883099555969238,6.367380142211914
2017-03-07,3.9238173961639404,13.651147842407227,6.043493270874023
2017-03-08,3.7609713077545166,13.495344161987305,5.746378421783447
2017-03-09,3.748046875,13.536882400512695,6.05622673034668
2017-03-10,3.6989340782165527,13.543815612792969,5.583129405975342
2017-03-13,3.7144432067871094,13.789627075195312,5.552439212799072
2017-03-14,3.5128254890441895,13.6546049118042,5.648429870605469
2017-03-15,3.670501708984375,13.786158561706543,5.736258029937744
2017-03-16,3.543842315673828,13.609601020812988,6.397745132446289
2017-03-17,3.401674747467041,13.218369483947754,6.004313945770264
2017-03-20,3.515409231185913,13.363781929016113,6.383378505706787
2017-03-21,3.360316753387451,13.076425552368164,6.007578372955322
2017-03-22,3.5309183597564697,13.183748245239258,5.954033374786377
2017-03-23,3.5076546669006348,13.111048698425293,6.170827388763428
2017-03-24,3.484391212463379,13.252991676330566,5.94554328918457
2017-03-27,3.559351921081543,13.349937438964844,5.9259538650512695
2017-03-28,3.6058783531188965,13.304926872253418,5.76760196685791
2017-03-29,3.7351224422454834,13.502266883850098,5.888406276702881
2017-03-30,3.7351224422454834,13.343021392822266,5.909628391265869
2017-03-31,3.7454612255096436,13.121438980102539,5.782293796539307
2017-04-03,3.791987657546997,13.341365814208984,5.974601745605469
2017-04-04,3.8385169506073,13.410635948181152,6.000721454620361
2017-04-05,3.7661404609680176,13.164716720581055,6.099977970123291
2017-04-06,3.755800485610962,13.060830116271973,6.13817834854126
2017-04-07,3.799743413925171,13.161263465881348,6.123486042022705
2017-04-10,3.8617801666259766,13.137022018432617,6.040227890014648
2017-04-11,3.7945737838745117,13.112780570983887,6.1156487464904785
2017-04-12,3.7868192195892334,13.095464706420898,5.859673500061035
2017-04-13,3.639482021331787,12.85647964477539,5.616105556488037
2017-04-17,3.6911797523498535,13.431414604187012,6.195315361022949
2017-04-18,3.644651174545288,13.382932662963867,6.428435325622559
2017-04-19,3.515409231185913,13.265172958374023,6.725875377655029
2017-04-20,3.587785482406616,13.071218490600586,6.99360466003418
2017-04-24,3.6265573501586914,13.324057579040527,6.856475353240967
2017-04-25,3.70668888092041,13.410635948181152,6.840150356292725
2017-04-26,3.6188035011291504,13.434881210327148,6.927333354949951
2017-04-27,3.5490124225616455,13.511075973510742,7.282984256744385
2017-04-28,3.611049175262451,13.597668647766113,7.3095598220825195
2017-05-02,3.6162192821502686,13.876578330993652,7.5126495361328125
2017-05-03,3.6601624488830566,13.647910118103027,7.54611349105835
2017-05-04,3.515409231185913,13.200942993164062,7.447686672210693
2017-05-05,3.6730852127075195,13.408838272094727,8.497581481933594
2017-05-08,3.639482021331787,13.440024375915527,8.628819465637207
2017-05-09,3.6549911499023438,13.474660873413086,8.89851188659668
2017-05-10,3.807499408721924,13.540495872497559,9.186573028564453
2017-05-11,3.830761432647705,13.772639274597168,8.645222663879395
2017-05-12,3.9936087131500244,13.904308319091797,8.694436073303223
2017-05-15,4.053061008453369,13.963204383850098,8.940505027770996
2017-05-16,4.058228969573975,13.945881843566895,9.252190589904785
2017-05-17,4.034965515136719,13.66176700592041,9.204292297363281
2017-05-18,3.39909029006958,12.015975952148438,7.710160732269287
2017-05-19,3.5205795764923096,12.32780647277832,8.153084754943848
2017-05-22,3.463712215423584,12.085273742675781,7.279704570770264
2017-05-23,3.4869754314422607,12.275838851928711,7.936217308044434
2017-05-24,3.6317291259765625,12.37631893157959,8.191800117492676
2017-05-25,3.5515968799591064,12.144172668457031,8.16063117980957
2017-05-26,3.536088466644287,12.473334312438965,8.366345405578613
2017-05-29,3.536088466644287,12.473334312438965,8.366345405578613
2017-05-30,3.4533731937408447,12.449078559875488,8.530390739440918
2017-05-31,3.349977731704712,12.31741714477539,8.235107421875
2017-06-01,3.313791275024414,12.177034378051758,8.124212265014648
2017-06-02,3.373242139816284,12.298362731933594,7.9234185218811035
2017-06-05,3.4068455696105957,12.284483909606934,7.775449275970459
2017-06-06,3.4068455696105957,12.482061386108398,7.7757792472839355
2017-06-07,3.326714277267456,12.686577796936035,8.185564994812012
2017-06-08,3.3189594745635986,12.554852485656738,8.43885326385498
2017-06-09,3.321544647216797,12.357280731201172,8.267918586730957
2017-06-12,3.3344686031341553,12.357280731201172,8.146851539611816
2017-06-13,3.3448092937469482,12.509791374206543,8.388324737548828
2017-06-14,3.2620933055877686,12.620718002319336,8.431962966918945
2017-06-15,3.2620933055877686,12.620718002319336,8.431962966918945
2017-06-16,3.1742076873779297,12.530591011047363,8.497581481933594
2017-06-19,3.1767919063568115,12.596451759338379,8.431962966918945
2017-06-20,3.0656425952911377,12.31914234161377,8.06679630279541
2017-06-21,3.008777379989624,12.333009719848633,8.038253784179688
2017-06-22,3.112170696258545,12.343413352966309,7.841397285461426
2017-06-23,3.083737373352051,12.30181884765625,8.028080940246582
2017-06-26,3.1716227531433105,12.648445129394531,8.235107421875
2017-06-27,3.156113862991333,12.534065246582031,8.071063041687012
2017-06-28,3.1225109100341797,12.530591011047363,7.907015800476074
2017-06-29,3.1483588218688965,12.65536880493164,8.152429580688477
2017-06-30,3.1974716186523438,12.738578796386719,8.399154663085938
2017-07-03,3.1948864459991455,12.858200073242188,8.530390739440918
2017-07-04,3.2129805088043213,12.806193351745605,8.530390739440918
2017-07-05,3.156113862991333,12.84086799621582,8.530390739440918
2017-07-06,3.1457741260528564,12.660536766052246,8.51070499420166
2017-07-07,3.083737373352051,12.539180755615234,9.366695404052734
2017-07-10,3.0966615676879883,12.639738082885742,9.771233558654785
2017-07-11,3.187131881713867,12.830465316772461,9.973666191101074
2017-07-12,3.3448092937469482,12.969169616699219,10.334896087646484
2017-07-13,3.326714277267456,13.003851890563965,9.908377647399902
2017-07-14,3.373242139816284,13.031583786010742,10.367705345153809
2017-07-17,3.3318850994110107,12.90675163269043,10.828347206115723
2017-07-18,3.3448092937469482,12.920629501342773,11.286362648010254
2017-07-19,3.419769763946533,12.733366012573242,11.3224515914917
2017-07-20,3.386166572570801,12.747241020202637,11.430066108703613
2017-07-21,3.2801878452301025,12.750714302062988,10.994359016418457
2017-07-24,3.329298973083496,12.830465316772461,10.991080284118652
2017-07-25,3.4171838760375977,12.861668586730957,11.365434646606445
2017-07-26,3.375826358795166,12.802716255187988,11.27816104888916
2017-07-27,3.360316753387451,12.816583633422852,11.418254852294922
2017-07-28,3.393921375274658,12.865139961242676,12.028836250305176
2017-07-31,3.4352786540985107,12.941435813903809,12.03703784942627
2017-08-01,3.391335964202881,13.355981826782227,12.150887489318848
2017-08-02,3.492145538330078,13.494742393493652,12.201082229614258
2017-08-03,3.4404478073120117,13.463531494140625,12.21945571899414
2017-08-04,3.463712215423584,13.428832054138184,12.894015312194824
2017-08-07,3.502484083175659,13.6404390335083,13.123677253723145
2017-08-08,3.4869754314422607,13.806966781616211,12.939291954040527
2017-08-09,3.494729995727539,13.720242500305176,13.303143501281738
2017-08-10,3.4094302654266357,13.54679012298584,13.01114559173584
2017-08-11,3.3473925590515137,13.616167068481445,13.58202075958252
2017-08-14,3.3809967041015625,13.862468719482422,14.621746063232422
2017-08-15,3.39909029006958,13.921693801879883,14.903904914855957
2017-08-16,3.393921375274658,13.94972038269043,16.076509475708008
2017-08-17,3.373242139816284,13.837594985961914,14.796948432922363
2017-08-18,3.515409231185913,13.970743179321289,15.026611328125
2017-08-21,3.44820237159729,13.869134902954102,15.51874828338623
2017-08-22,3.5645222663879395,14.163474082946777,15.353718757629395
2017-08-23,3.5567662715911865,14.31765079498291,15.193609237670898
2017-08-24,3.5671064853668213,14.43679141998291,15.65326976776123
2017-08-25,3.587785482406616,14.394740104675293,15.70805835723877
2017-08-28,3.585200309753418,14.268593788146973,16.207414627075195
2017-08-29,3.5800304412841797,14.398246765136719,16.273361206054688
2017-08-30,3.476635456085205,14.321162223815918,16.8967342376709
2017-08-31,3.528332471847534,14.138951301574707,18.635622024536133
2017-09-01,3.6239736080169678,14.435145378112793,18.50897789001465
2017-09-04,3.6627469062805176,14.36153793334961,20.40043067932129
2017-09-05,3.724782943725586,14.36854362487793,21.522830963134766
2017-09-06,3.882460117340088,14.754144668579102,22.417869567871094
2017-09-07,3.882460117340088,14.754144668579102,22.417869567871094
2017-09-08,3.8023288249969482,14.73660659790039,20.71441650390625
2017-09-11,3.8747053146362305,14.985491752624512,20.551679611206055
2017-09-12,3.8436877727508545,14.943427085876465,18.115924835205078
2017-09-13,3.8850438594818115,15.04858684539795,18.976839065551758
2017-09-14,3.8876283168792725,15.013534545898438,21.522830963134766
2017-09-15,3.8876283168792725,15.293952941894531,21.835174560546875
2017-09-18,3.8876283168792725,15.402636528015137,21.32597541809082
2017-09-19,3.913478136062622,15.346551895141602,20.696041107177734
2017-09-20,4.102171897888184,15.185301780700684,19.816755294799805
2017-09-21,4.050475597381592,15.20633316040039,19.98211097717285
2017-09-22,4.055644989013672,15.258910179138184,19.698640823364258
2017-09-25,4.094418525695801,15.108174324035645,18.845603942871094
2017-09-26,4.022042274475098,15.136216163635254,19.420421600341797
2017-09-27,3.957420587539673,15.146730422973633,17.9295711517334
2017-09-28,3.965174674987793,15.066125869750977,18.570005416870117
2017-09-29,3.9548354148864746,15.19581413269043,19.478160858154297
2017-10-02,3.980684280395508,15.222118377685547,20.441444396972656
2017-10-03,4.130605220794678,15.74460220336914,20.732786178588867
2017-10-04,4.047889709472656,15.604331016540527,20.866647720336914
2017-10-05,4.109926223754883,15.853302001953125,20.577926635742188
2017-10-06,4.055644989013672,15.66744613647461,20.919143676757812
2017-10-09,4.107341766357422,15.48160457611084,20.417818069458008
2017-10-10,4.184886932373047,15.818230628967285,20.89814567565918
2017-10-11,4.1564531326293945,15.779657363891602,20.210464477539062
2017-10-12,4.1564531326293945,15.779657363891602,20.210464477539062
2017-10-13,4.1564531326293945,15.649918556213379,19.08182716369629
2017-10-16,4.166794300079346,15.569263458251953,18.18941879272461
2017-10-17,4.16937780380249,15.544719696044922,16.74581527709961
2017-10-18,4.177133083343506,15.572769165039062,18.5621280670166
2017-10-19,4.174548149108887,15.460556983947754,18.37052345275879
2017-10-20,4.192641735076904,15.429007530212402,19.016206741333008
2017-10-23,4.187473297119141,15.285226821899414,18.163171768188477
2017-10-24,4.267603397369385,15.397442817687988,18.05817985534668
2017-10-25,4.321885108947754,15.502635955810547,18.06342887878418
2017-10-26,4.324470520019531,15.407965660095215,17.23926544189453
2017-10-27,4.402015209197998,15.313286781311035,16.798309326171875
2017-10-30,4.337394714355469,15.116914749145508,16.60145378112793
2017-10-31,4.334809303283691,14.745211601257324,16.732690811157227
2017-11-01,4.368413925170898,14.497913360595703,17.583105087280273
2017-11-02,4.368413925170898,14.497913360595703,17.583105087280273
2017-11-03,4.378753185272217,14.701372146606445,16.149999618530273
2017-11-06,4.505411148071289,14.701372146606445,14.960993766784668
2017-11-07,4.265017509460449,14.41723918914795,13.535761833190918
2017-11-08,4.381337642669678,14.943412780761719,14.467541694641113
2017-11-09,4.321885108947754,14.540013313293457,13.5751314163208
2017-11-10,4.321885108947754,14.561063766479492,12.876953125
2017-11-13,4.301204681396484,14.634716987609863,13.422896385192871
2017-11-14,3.9677603244781494,14.354096412658691,14.415048599243164
2017-11-15,3.9677603244781494,14.354096412658691,14.415048599243164
2017-11-16,4.086663722991943,14.715397834777832,14.960993766784668
2017-11-17,4.140944480895996,14.918861389160156,15.564682006835938
2017-11-20,4.140944480895996,14.918861389160156,15.564682006835938
2017-11-21,4.109926223754883,15.217018127441406,15.90589714050293
2017-11-22,4.164209842681885,15.069694519042969,15.835028648376465
2017-11-23,4.184886932373047,15.02408504486084,15.40982437133789
2017-11-24,4.161624431610107,14.883780479431152,16.12900161743164
2017-11-27,4.102171897888184,14.974987030029297,15.640799522399902
2017-11-28,4.094418525695801,14.999539375305176,15.425570487976074
2017-11-29,3.9625895023345947,14.69084644317627,15.275960922241211
2017-11-30,3.975513458251953,14.476866722106934,14.913747787475586
2017-12-01,4.034965515136719,14.468095779418945,15.278587341308594
2017-12-04,4.001363277435303,14.682151794433594,15.144723892211914
2017-12-05,3.957420587539673,14.594419479370117,15.092228889465332
2017-12-06,4.011702060699463,14.748832702636719,15.304832458496094
2017-12-07,3.944495916366577,14.69969367980957,16.91904640197754
2017-12-08,3.9677603244781494,14.826018333435059,18.362648010253906
2017-12-11,3.975513458251953,14.86462116241455,18.31015396118164
2017-12-12,4.0039472579956055,14.983925819396973,18.29965591430664
2017-12-13,3.9238173961639404,14.650565147399902,18.05817985534668
2017-12-14,3.879875421524048,14.418975830078125,18.163171768188477
2017-12-15,3.8643646240234375,14.469860076904297,18.218290328979492
2017-12-18,3.934156656265259,14.46633243560791,18.055553436279297
2017-12-19,3.913478136062622,14.385330200195312,17.56473159790039
2017-12-20,3.9393253326416016,14.438165664672852,18.382213592529297
2017-12-21,4.099586486816406,15.047386169433594,19.066070556640625
2017-12-22,4.0711541175842285,14.976954460144043,19.23769187927246
2017-12-25,4.0711541175842285,14.976954460144043,19.23769187927246
2017-12-26,4.128021240234375,15.0368070602417,19.93210792541504
2017-12-27,4.148699760437012,14.955825805664062,20.410009384155273
2017-12-28,4.161624431610107,14.994556427001953,21.18100357055664
2017-12-29,4.161624431610107,14.994556427001953,21.18100357055664
2018-01-02,4.277941703796387,15.457796096801758,20.938085556030273
2018-01-03,4.316715717315674,15.563490867614746,20.674053192138672
2018-01-04,4.324470520019531,15.887571334838867,21.170442581176758
2018-01-05,4.350317478179932,15.933375358581543,20.753259658813477
2018-01-08,4.402015209197998,15.880533218383789,20.75589942932129
2018-01-09,4.402015209197998,15.707916259765625,20.256868362426758
2018-01-10,4.342564105987549,15.655071258544922,20.462820053100586
2018-01-11,4.458881855010986,15.982686996459961,20.499786376953125
2018-01-12,4.47180700302124,15.968587875366211,20.478662490844727
2018-01-15,4.484731197357178,16.067237854003906,20.832473754882812
2018-01-16,4.562276840209961,16.21518898010254,20.779666900634766
2018-01-17,4.745802402496338,16.4829158782959,20.80078887939453
2018-01-18,4.709613800048828,16.444164276123047,20.46018409729004
2018-01-19,4.719954490661621,16.578031539916992,20.264793395996094
2018-01-22,4.774235248565674,16.990190505981445,20.330801010131836
2018-01-23,4.71478271484375,16.926776885986328,19.73935890197754
2018-01-24,4.999117374420166,17.744056701660156,21.384309768676758
2018-01-25,4.999117374420166,17.744056701660156,21.384309768676758
2018-01-26,5.151625156402588,18.63532066345215,21.86221694946289
2018-01-29,5.130946636199951,18.209062576293945,22.337478637695312
2018-01-30,5.037890434265137,18.13860321044922,22.35331916809082
2018-01-31,5.0921735763549805,18.409852981567383,22.32691764831543
2018-02-01,5.304132461547852,18.503236770629883,22.670166015625
2018-02-02,5.161964416503906,18.270660400390625,22.142091751098633
2018-02-05,4.921573638916016,17.629343032836914,21.289255142211914
2018-02-06,5.167133331298828,18.263614654541016,21.555931091308594
2018-02-07,5.024966716766357,17.830204010009766,20.85887336730957
2018-02-08,4.924156665802002,17.74209976196289,20.066768646240234
2018-02-09,4.851781845092773,17.787912368774414,19.509653091430664
2018-02-14,4.975855350494385,18.55609893798828,19.723520278930664
2018-02-15,5.014627933502197,18.559627532958984,20.914323806762695
2018-02-16,5.019797325134277,18.707937240600586,20.75589942932129
2018-02-19,5.182642936706543,18.56071662902832,21.719635009765625
2018-02-20,5.283454418182373,19.01711082458496,21.91238021850586
2018-02-21,5.234341144561768,19.267379760742188,21.001455307006836
2018-02-22,5.360998630523682,19.374113082885742,21.497844696044922
2018-02-23,5.459223747253418,19.506607055664062,22.968524932861328
2018-02-26,5.562619209289551,19.484516143798828,24.903913497924805
2018-02-27,5.557446479797363,19.193763732910156,24.159332275390625
2018-02-28,5.547108173370361,18.54231834411621,24.04051399230957
2018-03-01,5.4359612464904785,18.81659698486328,24.338876724243164
2018-03-02,5.560032367706299,18.91600227355957,24.513137817382812
2018-03-05,5.717711448669434,19.184749603271484,23.8688907623291
2018-03-06,5.660841941833496,19.114803314208984,23.546768188476562
2018-03-07,5.601391315460205,19.089040756225586,23.771196365356445
2018-03-08,5.6091461181640625,18.956491470336914,23.298574447631836
